timestamp,Username,Retweets,Text,Mentions,Hashtags
Thu Feb 20 15:55:09 +0000 2020,17530826,1,"I too, am no to Mike, FTR he has been Dem longer than Liz Bern n Pete put together. Joe is solid! https://www.c-span.org/video/?c4785191/user-clip-sen-biden-south-africa-1986 … Pass this around. VAWA, US Senator at 29! Gun Control.",,
Thu Feb 20 15:55:07 +0000 2020,755067453340839936,1,"Bloomberg's ""savvy"" media team wants to gaslight America into taking him seriously. Stop talking up this clown. He did not belong on that stage. Of course, it was good to watch him get taken apart by @ewarren & @JoeBiden, so maybe it was good he showed up.",@ewarren @JoeBiden,
Thu Feb 20 15:55:02 +0000 2020,961598959,0,"Medicare doesn't pay for everything. You have to have a supplement policy, a prescription policy, dental, eye care. In total around $400 per month for premiums, then add on cost of deductibles.",,
Thu Feb 20 15:54:59 +0000 2020,1188478572798926848,0,"Well, you cared enough to write a paragraph about it. So that brings the total to at least 2... Progress....",,
Thu Feb 20 15:54:58 +0000 2020,17825939,0,Totally lame. But I have totally been banned for cursing because a$$holes have reported me.,,
Thu Feb 20 15:54:58 +0000 2020,27407648,0,"This tweet starts so well, but ends sooooo bad.",,
Thu Feb 20 15:54:54 +0000 2020,15368940,0,I bet it will. But it doesn't bother me as much as it bothers you.,,
Thu Feb 20 15:54:54 +0000 2020,3393013192,0,Really it will never get past. Joe Biden has a more reasonable solution.,,
Thu Feb 20 15:54:51 +0000 2020,721838394238746626,0,"Yesterday’s debate felt like a Reality tv show “housewives of the democratic party”, may be Hillary will join the club. We need more brawl debates.",,
Thu Feb 20 15:54:50 +0000 2020,897292311666839552,0,@JoeBiden @KamalaHarris,@JoeBiden @KamalaHarris,
Thu Feb 20 15:54:50 +0000 2020,1852375052,0,So excited for this Biden endorsement!,,
Thu Feb 20 15:54:47 +0000 2020,325258622,3,@JoeBiden's team needs to break him from the pack and start seizing the news cycle of the day. Because if not you'll just become part of the melee. He needs to start sounding the alarm on Russian interference and the GOP controlled Senate blocking election protection bills.,@JoeBiden,
Thu Feb 20 15:54:47 +0000 2020,1223383037712457729,0,@JoeBiden #Beat_Trump all dem candidates need to release their taxes now. Trump may think the issue is behind him. Dem honesty + openness will count against Trump if he still refuses and eliminate those candidates who refuse.,@JoeBiden,#Beat_Trump
Thu Feb 20 15:54:44 +0000 2020,229945951,0,"That is the only ticket I could actually get excited about ... although, any ticket with @KamalaHarris on it, would get my vote!",@KamalaHarris,
Thu Feb 20 15:54:41 +0000 2020,817490479977824257,0,FBI Raids Business Connected To Joe Biden's Brother... https://thinkamericana.com/fbi-raids-business-connected-to-joe-bidens-brother-heres-what-we-know/ …,,
Thu Feb 20 15:54:41 +0000 2020,1419265694,0,@BernieSanders @aoc @ewarren @JoeBiden YOUR OBAMA ADMINISTRATION SCREWED THE STUDENTS JOE!!! https://twitter.com/KarluskaP/status/1230639257351544832 …pic.twitter.com/C0c8lsWGu5,@BernieSanders @aoc @ewarren @JoeBiden,
Thu Feb 20 15:54:38 +0000 2020,50441342,0,As long as the private insurance companies exist your cost will go up every year. The entire purpose of the their existence is to gouge money out of the medical industry making life more difficult even for your doctors. Your doctor's going to love M4A bc it'll eliminate paperwork,,
Thu Feb 20 15:54:37 +0000 2020,900432089157443586,0,pic.twitter.com/FPApORNV29,,
Thu Feb 20 15:54:33 +0000 2020,1077109701748424704,0,"""It’s disappointing that any Democratic candidate would reverse course and endorse the use of unlimited contributions from the wealthy to run against fellow Democrats."" - Liz's statement after Joe Biden went back on his word of not allowing Super PACs to support his campaign. https://twitter.com/ewarren/status/1187575716902297602 …",,
Thu Feb 20 15:54:31 +0000 2020,978720064957571072,0,É um candidato que por ter um passado no partido republicano não empolga os democratas . Quando abre a boca confirma o que todos já sabiam . Ao menos fez Joe Biden melhorar nas pesquisas.,,
Thu Feb 20 15:54:28 +0000 2020,1229514642231263233,0,SUPER FUNNY THESE DEMOCRATS THEY CALL US CLAN MEMBERS ...YET. DEMOCRATS BEGAN KKK JOE BIDEN SUPPORTED RACIAL SEGREGATION IN THE 1970S AND TO THIS DAY SAYS ROBERT BYRD IS HIS GOOD FRIEND AND MENTOR BYRD USED TO RUN A KKK CHAPTER,,
Thu Feb 20 15:54:22 +0000 2020,828056543278960641,0,"Yeah, I get it. Birds of a feather... sniff together.",,
Thu Feb 20 15:54:21 +0000 2020,3355867804,0,@JoeBiden - Are you thinking about a female VP? What do you think about *Kamala Harris *Stacey Abrams * Representative Val Demmings,@JoeBiden,
